Card Name,Quantity,ID #,Rarity,Set,Collector #,Premium,
"Charnelhoard Wurm",1,31750,Rare,CON,100/145,Yes
"Charnelhoard Wurm",1,31749,Rare,CON,100/145,No
"Puppet's Verdict",1,13101,Rare,MM,208/350,No
"Robber Fly",1,13386,Uncommon,MM,209/350,Yes
"Moonlit Wake",1,13711,Uncommon,MM,29/350,No
"Muzzle",1,13124,Common,MM,30/350,Yes
"Ghoul's Feast",1,13517,Uncommon,MM,137/350,No
"Haunted Crossroads",1,13138,Uncommon,MM,138/350,Yes
"Reveille Squad",1,14163,Uncommon,PR,18/143,No
"Mirror Strike",1,14133,Uncommon,PR,17/143,No
"Skyshroud Ridgeback",1,13823,Common,NE,120/143,No
"Skyshroud Sentinel",1,13760,Common,NE,121/143,Yes
"Righteous Fury",1,30762,Rare,ME2,30/245,No
"Reprisal",1,30714,Common,ME2,29/245,No
"Bant Battlemage",1,31197,Uncommon,ALA,5/249,No
"Battlegrace Angel",1,31254,Rare,ALA,6/249,Yes
"Waterspout Djinn",1,31528,Uncommon,DD2,11/62,No
"Mulldrifter",1,31541,Common,DD2,12/62,Yes
"Ophidian",1,31535,Common,DD2,9/62,Yes
"Fledgling Mawcor",1,31648,Uncommon,DD2,10/62,Yes
"Master Transmuter",1,31741,Rare,CON,31/145,No
"Parasitic Strix",1,31714,Common,CON,32/145,Yes
"Snuff Out",1,13495,Common,MM,162/350,No
"Soul Channeling",1,13184,Common,MM,163/350,Yes
"Fresh Volunteers",1,13411,Common,MM,20/350,No
"Honor the Fallen",1,13464,Rare,MM,21/350,Yes
"Battle Rampart",1,13577,Common,MM,173/350,No
"Battle Squadron",1,13616,Rare,MM,174/350,Yes
"Soul Charmer",1,14193,Common,PR,24/143,No
"Sword Dancer",1,14206,Uncommon,PR,25/143,Yes
"Rath's Edge",1,13971,Rare,NE,142/143,No
"Terrain Generator",1,13950,Uncommon,NE,143/143,Yes
"Aether Barrier",1,13902,Rare,NE,27/143,Yes
"Aether Barrier",1,13901,Rare,NE,27/143,No
"Cylian Elf",1,31209,Common,ALA,127/249,No
"Thorn-Thrash Viashino",1,31139,Common,ALA,116/249,No
"Bloodthorn Taunter",1,30889,Common,ALA,94/249,No
"Caldera Hellion",1,31142,Rare,ALA,95/249,Yes
"Mindlock Orb",1,31245,Rare,ALA,51/249,No
"Outrider of Jhess",1,31024,Common,ALA,52/249,Yes
"Island",1,31574,Basic Land,DD2,31/62,No
"Island",1,31555,Basic Land,DD2,32/62,Yes
"Chambered Nautilus",1,13389,Uncommon,MM,64/350,No
"Chameleon Spirit",1,13672,Uncommon,MM,65/350,Yes
"Blazethorn Scarecrow",1,29581,Common,SHM,246/301,No
"Blight Sickle",1,29294,Common,SHM,247/301,Yes
"Aysen Bureaucrats",1,30614,Common,ME2,6/245,No
"Aysen Crusader",1,30617,Uncommon,ME2,7/245,Yes
"Accumulated Knowledge",1,13868,Common,NE,26/143,Yes
"Accumulated Knowledge",1,13867,Common,NE,26/143,No
"Wall of Distortion",1,13613,Common,MM,171/350,No
"Arms Dealer",1,13486,Uncommon,MM,172/350,Yes
"Knotvine Mystic",1,31792,Uncommon,CON,114/145,Yes
"Knotvine Mystic",1,31791,Uncommon,CON,114/145,No
"Cavern Thoctar",1,31063,Common,ALA,125/249,No
"Court Archers",1,31030,Common,ALA,126/249,Yes
"Darting Merfolk",1,13690,Common,MM,72/350,Yes
"Darting Merfolk",1,13689,Common,MM,72/350,No
"Salvage Titan",1,30969,Rare,ALA,84/249,No
"Scavenger Drake",1,31060,Uncommon,ALA,85/249,Yes
"Lost Order of Jarkeld",1,30498,Rare,ME2,24/245,No
"Order of the Sacred Torch",1,30525,Rare,ME2,25/245,Yes
"Behemoth's Herald",1,31243,Uncommon,ALA,124/249,No
"Cavern Thoctar",1,31064,Common,ALA,125/249,Yes
"Saprazzan Breaker",1,13631,Uncommon,MM,98/350,No
"Saprazzan Heir",1,13462,Rare,MM,99/350,Yes
"Indentured Djinn",1,13408,Uncommon,MM,85/350,Yes
"Indentured Djinn",1,13407,Uncommon,MM,85/350,No
"Rhystic Circle",1,14165,Common,PR,19/143,No
"Rhystic Shield",1,14224,Common,PR,20/143,Yes
"Ramosian Lieutenant",1,13511,Common,MM,37/350,No
"Ramosian Rally",1,13438,Common,MM,38/350,Yes
"Repulse",1,31583,Common,DD2,25/62,Yes
"Repulse",1,31582,Common,DD2,25/62,No
"Mountain",1,31587,Basic Land,DD2,59/62,Yes
"Mountain",1,31586,Basic Land,DD2,59/62,No
"Tyrannize",1,29515,Rare,SHM,201/301,No
"Boartusk Liege",1,29566,Rare,SHM,202/301,Yes
"Cruel Edict",1,32185,Uncommon,DDC,48/62,Yes
"Unholy Strength",1,32140,Common,DDC,47/62,Yes
"Mountain",1,31085,Basic Land,ALA,242/249,No
"Mountain",1,31084,Basic Land,ALA,243/249,Yes
"Absorb Vis",1,31771,Common,CON,40/145,No
"Corrupted Roots",1,31838,Uncommon,CON,41/145,Yes
"Counterspell",1,13259,Common,MM,69/350,No
"Cowardice",1,13214,Rare,MM,70/350,Yes
"Yavimaya Barbarian",1,14333,Common,IN,290/350,No
"Yavimaya Kavu",1,14464,Uncommon,IN,291/350,Yes
"Rhystic Cave",1,14052,Uncommon,PR,142/143,Yes
"Vintara Elephant",1,14113,Common,PR,131/143,No
"Island",1,31584,Basic Land,DD2,30/62,No
"Island",1,31575,Basic Land,DD2,31/62,Yes
"Valeron Outlander",1,31886,Common,CON,130/145,Yes
"Valeron Outlander",1,31885,Common,CON,130/145,No
"Mageta's Boon",1,14279,Common,PR,14/143,No
"Mercenary Informer",1,14130,Rare,PR,15/143,Yes
"Aether Storm",1,30610,Uncommon,ME2,39/245,No
"Balduvian Conjurer",1,30387,Common,ME2,40/245,Yes
"Darklit Gargoyle",1,31807,Common,CON,7/145,No
"Gleam of Resistance",1,31768,Common,CON,8/145,Yes
"Nature's Revolt",1,15709,Rare,7E,260/350,Yes
"Pride of Lions",1,15761,Uncommon,7E,261/350,Yes
"Tinder Farm",1,14835,Common,IN,329/350,No
"Wings of Hope",1,14350,Common,IN,289/350,Yes
"Spiritual Asylum",1,13815,Rare,NE,23/143,No
"Flowstone Wall",1,13903,Common,NE,86/143,No
"Off Balance",1,13906,Common,NE,15/143,Yes
"Off Balance",1,13905,Common,NE,15/143,No
"Inner-Flame Acolyte",1,31548,Common,DD2,41/62,No
"Flamewave Invoker",1,31598,Uncommon,DD2,40/62,No
"Reliquary Tower",1,31936,Uncommon,CON,143/145,Yes
"Reliquary Tower",1,31935,Uncommon,CON,143/145,No
"Unnatural Hunger",1,13423,Rare,MM,169/350,No
"Ceremonial Guard",1,13079,Common,MM,182/350,No
"Breeding Pit",1,27981,Uncommon,MED,62/195,No
"Chains of Mephistopheles",1,28152,Rare,MED,63/195,Yes
"Pyroblast",1,28063,Common,MED,107/195,No
"Spinal Villain",1,28142,Uncommon,MED,108/195,Yes
"Underground River",1,22623,Rare,9ED,326/350,No
"Urza's Mine",1,22934,Uncommon,9ED,327/350,Yes
"Shivan Reef",1,22655,Rare,9ED,324/350,No
"Sulfurous Springs",1,22614,Rare,9ED,325/350,Yes
"Cryoclasm",1,27745,Uncommon,10E,195/383,No
"Goblin Piker",1,27225,Common,10E,209/383,Yes
"Aven Windreader",1,27495,Common,10E,69/383,Yes
"Warrior's Honor",1,27036,Common,10E,58/383,No
"Shirei, Shizo's Caretaker",1,21613,Rare,BOK,81/165,No
"Scourge of Numai",1,21747,Uncommon,BOK,80/165,No
"Surgespanner",1,28506,Rare,LRW,92/301,Yes
"Surgespanner",1,28505,Rare,LRW,92/301,No
"Skirk Fire Marshal",1,28881,Rare,EVG,50/62,Yes
"Skirk Fire Marshal",1,28880,Rare,EVG,50/62,No
"Mycologist",1,26315,Uncommon,PLC,27/165,No
"Porphyry Nodes",1,26354,Rare,PLC,28/165,Yes
"Forcefield",1,27788,Rare,MED,157/195,Yes
"Forcefield",1,27787,Rare,MED,157/195,No
"Molten Slagheap",1,25441,Uncommon,TSP,276/301,No
"Saltcrusted Steppe",1,25426,Uncommon,TSP,277/301,Yes
"Gilder Bairn",1,30043,Uncommon,EVE,152/180,Yes
"Gilder Bairn",1,30042,Uncommon,EVE,152/180,No
"Twilight Shepherd",1,29596,Rare,SHM,25/301,Yes
"Twilight Shepherd",1,29595,Rare,SHM,25/301,No
"Skittering Invasion",1,36608,Uncommon,ROE,10/248,No
"Spawnsire of Ulamog",1,36511,Rare,ROE,11/248,Yes
"Leyline of Punishment",1,37387,Rare,M11,148/249,Yes
"Leyline of Punishment",1,37386,Rare,M11,148/249,No
"Leyline of the Void",1,37376,Rare,M11,101/249,No
"Necrotic Plague",1,37499,Rare,M11,107/249,Yes
"Arsenal Thresher",1,44469,Common,PC1,96/169,Yes
"Arsenal Thresher",1,44468,Common,PC1,96/169,No
"Plains",1,34724,Basic Land,ZEN,233/249,No
"Island",1,34869,Basic Land,ZEN,234/249,Yes
"Grim Tutor",1,33907,Rare,ME3,69/230,Yes
"Grim Tutor",1,33906,Rare,ME3,69/230,No
"Burning-Tree Bloodscale",1,23714,Common,GPT,104/165,Yes
"Burning-Tree Bloodscale",1,23713,Common,GPT,104/165,No
"Belfry Spirit",1,23788,Uncommon,GPT,2/165,Yes
"Belfry Spirit",1,23787,Uncommon,GPT,2/165,No
"Fiery Conclusion",1,23033,Common,RAV,122/306,Yes
"Mindmoil",1,23347,Rare,RAV,135/306,Yes
"Voidmage Prodigy",1,26203,Rare,TSB,34/121,No
"Whispers of the Muse",1,26110,Rare,TSB,35/121,Yes
"Stormscale Anarch",1,24124,Rare,DIS,74/180,Yes
"Stormscale Anarch",1,24123,Rare,DIS,74/180,No
"Plateau",1,33461,Rare,ME3,209/230,Yes
"Plateau",1,33460,Rare,ME3,209/230,No
"Karakas",1,33541,Rare,ME3,208/230,Yes
"Karakas",1,33540,Rare,ME3,208/230,No
"Scrubland",1,33463,Rare,ME3,210/230,Yes
"Scrubland",1,33462,Rare,ME3,210/230,No
"Hammerheim",1,33529,Uncommon,ME3,207/230,Yes
"Hammerheim",1,33528,Uncommon,ME3,207/230,No
"City of Shadows",1,33635,Rare,ME3,206/230,Yes
"City of Shadows",1,33634,Rare,ME3,206/230,No
"Jwari Scuttler",1,36422,Common,ROE,73/248,No
"Lay Bare",1,36421,Common,ROE,74/248,Yes
"Lay Bare",1,36420,Common,ROE,74/248,No
"Lighthouse Chronologist",1,36575,Mythic Rare,ROE,75/248,Yes
"Merfolk Observer",1,36742,Common,ROE,76/248,No
"Enclave Cryptologist",1,36661,Uncommon,ROE,66/248,Yes
"Lighthouse Chronologist",1,36574,Mythic Rare,ROE,75/248,No
"Merfolk Observer",1,36743,Common,ROE,76/248,Yes
"Halimar Wavewatch",1,36712,Common,ROE,72/248,No
"Jwari Scuttler",1,36423,Common,ROE,73/248,Yes
"Jotun Owl Keeper",1,24708,Uncommon,CSP,9/155,Yes
"Desert",1,25985,Rare,TSB,118/121,No
"Sun's Bounty",1,24771,Common,CSP,18/155,No
"Sunscour",1,24728,Rare,CSP,19/155,Yes
"Surging Sentinels",1,24813,Common,CSP,20/155,No
"Kjeldoran Gargoyle",1,24658,Uncommon,CSP,10/155,Yes
"Sunscour",1,24727,Rare,CSP,19/155,No
"Surging Sentinels",1,24814,Common,CSP,20/155,Yes
"Squall Drifter",1,24767,Common,CSP,17/155,No
"Sun's Bounty",1,24772,Common,CSP,18/155,Yes
"Open the Vaults",1,32974,Rare,M10,21/249,Yes
"Open the Vaults",1,32973,Rare,M10,21/249,No
"Lifelink",1,32928,Common,M10,18/249,Yes
"Lifelink",1,32927,Common,M10,18/249,No
"Mesa Enchantress",1,32596,Rare,M10,20/249,Yes
"Mesa Enchantress",1,32595,Rare,M10,20/249,No
"Lightwielder Paladin",1,32972,Rare,M10,19/249,Yes
"Lightwielder Paladin",1,32971,Rare,M10,19/249,No
"Indestructibility",1,32822,Rare,M10,17/249,Yes
"Indestructibility",1,32821,Rare,M10,17/249,No
"Dread Statuary",1,35797,Uncommon,WWK,135/145,No
"Eye of Ugin",1,35540,Mythic Rare,WWK,136/145,Yes
"Dread Statuary",1,35798,Uncommon,WWK,135/145,Yes
"Metallic Sliver",1,35288,Common,H09,1/41,Yes
"Hibernation Sliver",1,35317,Uncommon,H09,12/41,No
"Acidic Sliver",1,35312,Uncommon,H09,13/41,Yes
"Virulent Sliver",1,35285,Common,H09,2/41,No
"Metallic Sliver",1,35287,Common,H09,1/41,No
"Crystalline Sliver",1,35313,Uncommon,H09,11/41,No
"Hibernation Sliver",1,35318,Uncommon,H09,12/41,Yes
"Phyrexian Totem",1,35506,Uncommon,DDE,20/71,Yes
"Phyrexian Totem",1,35505,Uncommon,DDE,20/71,No
"Mountain",1,44767,Basic Land,PC1,156/169,Yes
"Mountain",1,44766,Basic Land,PC1,156/169,No
"Rusting Golem",1,13745,Uncommon,NE,138/143,No
"Tangle Wire",1,13810,Rare,NE,139/143,Yes
"Ambitious Aetherborn",1,61930,Common,KLD,72/264,Yes
"Ambitious Aetherborn",1,61929,Common,KLD,72/264,No
"Excise",1,14275,Common,PR,8/143,No
"Flowering Field",1,14258,Uncommon,PR,9/143,Yes
"Jeweled Spirit",1,14243,Rare,PR,12/143,No
"Mageta the Lion",1,14048,Rare,PR,13/143,Yes
"Treetop Bracers",1,13781,Common,NE,123/143,No
"Laccolith Grunt",1,13973,Common,NE,87/143,No
"Belbe's Portal",1,13987,Rare,NE,127/143,No
"Complex Automaton",1,13892,Rare,NE,128/143,Yes
"Chalice of Life",2,43183,Uncommon,DKA,146/158,No
"Elbrus, the Binding Blade",2,43240,Mythic Rare,DKA,147/158,Yes
"Mana Cache",1,13955,Rare,NE,92/143,No
"Mogg Alarm",1,13842,Uncommon,NE,93/143,Yes
"Savage Gorilla",1,16263,Common,AP,85/143,Yes
"Anger",1,17524,Uncommon,JUD,77/143,No
"Arcane Teachings",1,17369,Common,JUD,78/143,Yes
"Jhovall Queen",1,13725,Rare,MM,25/350,No
"Jhovall Rider",1,13224,Uncommon,MM,26/350,Yes
"Common Cause",1,13383,Rare,MM,13/350,No
"Cornered Market",1,13096,Rare,MM,14/350,Yes
"Rapacious One",1,40598,Uncommon,CMD,133/318,No
"Ruination",1,40804,Rare,CMD,134/318,Yes
"Lightkeeper of Emeria",1,40589,Uncommon,CMD,18/318,No
"Martyr's Bond",1,40963,Rare,CMD,19/318,Yes
"Innocent Blood",1,60691,Common,EMA,94/249,No
"Lys Alana Scarblade",1,60576,Uncommon,EMA,95/249,Yes
"Selesnya Guildmage",1,23288,Uncommon,RAV,252/306,No
"Shadow of Doubt",1,23575,Rare,RAV,253/306,Yes
"Dimir Signet",1,23563,Common,RAV,260/306,Yes
"Golgari Guildmage",1,23104,Uncommon,RAV,248/306,No
"Strata Scythe",1,38180,Rare,SOM,206/249,Yes
"Precursor Golem",1,38157,Rare,SOM,194/249,No
"Whitesun's Passage",1,38160,Common,SOM,27/249,Yes
"Whitesun's Passage",1,38159,Common,SOM,27/249,No
"Woodweaver's Puzzleknot",1,61809,Common,KLD,240/264,No
"Diving Griffin",1,14238,Common,PR,6/143,Yes
"Mirror Strike",1,14134,Uncommon,PR,17/143,Yes
"Urborg, Tomb of Yawgmoth",1,46232,Mythic Rare,V12,13/15,No
"Vesuva",1,46262,Mythic Rare,V12,14/15,Yes
"Mountain",1,46197,Basic Land,DDJ,44/90,Yes
"Mountain",1,46196,Basic Land,DDJ,44/90,No
"Thragtusk",1,45582,Rare,M13,193/249,No
"Gilded Lotus",1,45706,Rare,M13,206/249,No
"Liliana's Shade",1,45511,Common,M13,98/249,Yes
"Liliana's Shade",1,45510,Common,M13,98/249,No
"Woodripper",1,13779,Uncommon,NE,125/143,No
"Wild Mammoth",1,13755,Uncommon,NE,124/143,No
"Rappelling Scouts",1,13055,Rare,MM,41/350,No
"Renounce",1,13142,Uncommon,MM,42/350,Yes
"Lurking Chupacabra",1,65238,Uncommon,XLN,111/279,No
"Desperate Castaways",1,65219,Common,XLN,101/279,Yes
"Arc Blade",1,26647,Uncommon,FUT,94/180,Yes
"Arc Blade",1,26646,Uncommon,FUT,94/180,No
"Moriok Scavenger",1,19693,Common,MRD,68/306,No
"Terror",1,19963,Common,MRD,79/306,No
"Rejuvenation Chamber",1,13947,Uncommon,NE,137/143,No
"Cho-Arrim Alchemist",1,13212,Rare,MM,8/350,Yes
"Swamp",1,37247,Basic Land,M11,241/249,Yes
"Swamp",1,37246,Basic Land,M11,241/249,No
"Skeleton Shard",1,44705,Uncommon,PC1,127/169,Yes
"Skeleton Shard",1,44704,Uncommon,PC1,127/169,No
"Beacon of Unrest",1,44729,Rare,PC1,18/169,Yes
"Beacon of Unrest",1,44728,Rare,PC1,18/169,No
"Forest",1,34870,Basic Land,ZEN,247/249,No
"Forest",1,34751,Basic Land,ZEN,247/249,Yes
"Aura Finesse",1,36589,Common,ROE,54/248,Yes
"Aura Finesse",1,36588,Common,ROE,54/248,No
"Echo Mage",1,36722,Rare,ROE,64/248,No
"Wall of Omens",1,36526,Uncommon,ROE,53/248,No
"Cast Through Time",1,36331,Mythic Rare,ROE,55/248,Yes
"Cast Through Time",1,36330,Mythic Rare,ROE,55/248,No
"Eel Umbra",1,36456,Common,ROE,65/248,No
"Eel Umbra",1,36457,Common,ROE,65/248,Yes
"Razorfoot Griffin",1,32988,Common,M10,25/249,Yes
"Razorfoot Griffin",1,32987,Common,M10,25/249,No
"Palace Guard",1,32792,Common,M10,23/249,Yes
"Palace Guard",1,32791,Common,M10,23/249,No
"Planar Cleansing",1,32910,Rare,M10,24/249,Yes
"Planar Cleansing",1,32909,Rare,M10,24/249,No
"Pacifism",1,32616,Common,M10,22/249,Yes
"Pacifism",1,32615,Common,M10,22/249,No
"Inheritance",1,30675,Uncommon,ME2,18/245,Yes
"Reprisal",1,30715,Common,ME2,29/245,Yes
"Barricade Breaker",1,62882,Uncommon,AER,144/184,Yes
"Barricade Breaker",1,62881,Uncommon,AER,144/184,No
"Skyhunter Cub",1,19971,Common,MRD,21/306,No
"Skyhunter Patrol",1,19946,Common,MRD,22/306,Yes
"Pyramid of the Pantheon",1,64132,Rare,AKH,235/269,No
"Rhonas's Monument",1,64135,Uncommon,AKH,236/269,Yes
"Lightning Strike",1,68466,Uncommon,M19,152/280,Yes
"Lightning Strike",1,68465,Uncommon,M19,152/280,No
"Inferno Hellion",1,68458,Uncommon,M19,148/280,Yes
"Inferno Hellion",1,68457,Uncommon,M19,148/280,No
"Tatsumasa, the Dragon's Fang",1,21129,Rare,CHK,270/306,No
"Tenza, Godo's Maul",1,21426,Uncommon,CHK,271/306,Yes
"Mulldrifter",1,31540,Common,DD2,12/62,No
"Air Elemental",1,31523,Uncommon,DD2,13/62,Yes
"Voidmage Apprentice",1,31596,Common,DD2,4/62,No
"Wall of Deceit",1,31601,Uncommon,DD2,5/62,Yes
"Ambassador Oak",1,67230,Common,A25,158/249,No
"Ancient Stirrings",1,67233,Uncommon,A25,159/249,Yes
"Looming Shade",1,11987,Common,UZ,139/350,No
"Lurking Evil",1,12138,Rare,UZ,140/350,Yes
"Magma Jet",1,31619,Uncommon,DD2,52/62,No
"Aethersnipe",1,31553,Common,DD2,17/62,Yes
"Mountain",1,31644,Basic Land,DD2,61/62,Yes
"Mountain",1,31643,Basic Land,DD2,61/62,No
"Fall of the Thran",1,67502,Rare,DAR,18/269,Yes
"Warrior's Honor",1,7794,Common,VI,24/167,Yes
"Warrior's Honor",1,7793,Common,VI,24/167,No
"Debt of Loyalty",1,9344,Rare,WL,11/167,Yes
"Forest",1,9725,Basic Land,TE,350/350,No
"Lobotomy",1,10160,Uncommon,TE,267/350,Yes
"Lobotomy",1,10159,Uncommon,TE,267/350,No
"Willbender",1,55050,Uncommon,C14,131/337,Yes
"Willbender",1,55049,Uncommon,C14,131/337,No
"Royal Trooper",1,30786,Common,ME2,32/245,No
"Sacred Boon",1,30539,Uncommon,ME2,33/245,Yes
"Ashen Ghoul",1,30382,Uncommon,ME2,78/245,No
"Sibilant Spirit",1,30546,Rare,ME2,67/245,No
"Thought Lash",1,30732,Rare,ME2,70/245,No
"Thunder Wall",1,30585,Uncommon,ME2,71/245,Yes
"Dimir Cutpurse",1,23151,Rare,RAV,201/306,Yes
"Dimir Cutpurse",1,23150,Rare,RAV,201/306,No
"Gideon, Martial Paragon",1,64202,Mythic Rare,AKH,270/269,No
"Companion of the Trials",1,64205,Uncommon,AKH,271/269,Yes
"Bloodborn Scoundrels",1,68818,Common,BBD,45/254,No
"Wirewood Channeler",1,18367,Uncommon,LGN,144/145,No
"Wirewood Hivemaster",1,18434,Uncommon,LGN,145/145,Yes
"Scourglass",1,30925,Rare,ALA,25/249,No
"Sighted-Caste Sorcerer",1,31236,Common,ALA,26/249,Yes
"Call to Heel",1,31124,Common,ALA,32/249,Yes
"Call to Heel",1,31123,Common,ALA,32/249,No
"Retraction Helix",1,67057,Common,A25,71/249,Yes
"Retraction Helix",1,67056,Common,A25,71/249,No
"Thran Temporal Gateway",1,67932,Rare,DAR,233/269,Yes
"Thran Temporal Gateway",1,67931,Rare,DAR,233/269,No
"Animist's Awakening",1,58054,Rare,ORI,169/272,No
"Caustic Caterpillar",1,58059,Common,ORI,170/272,Yes
"Aura Mutation",1,14576,Rare,IN,232/350,Yes
"Aura Mutation",1,14575,Rare,IN,232/350,No
"Myr Battlesphere",1,54885,Rare,C14,254/337,No
"Myr Retriever",1,55084,Uncommon,C14,255/337,Yes
"Advice from the Fae",1,29703,Uncommon,SHM,28/301,No
"Ghastly Discovery",1,29773,Common,SHM,39/301,No
"Bazaar Trader",1,35580,Rare,WWK,72/145,Yes
"Bull Rush",1,35586,Common,WWK,73/145,Yes
"Eldrazi Conscription",1,36455,Rare,ROE,3/248,Yes
"Affa Guard Hound",1,36771,Uncommon,ROE,14/248,Yes
"Vinelasher Kudzu",1,22997,Rare,RAV,189/306,Yes
"Vinelasher Kudzu",1,22996,Rare,RAV,189/306,No
"Weight of Spires",1,24286,Uncommon,DIS,78/180,Yes
"Weight of Spires",1,24285,Uncommon,DIS,78/180,No
"Gemstone Mine",1,26099,Rare,TSB,119/121,No
"Pendelhaven",1,26016,Rare,TSB,120/121,Yes
"Pendelhaven",1,26015,Rare,TSB,120/121,No
"Safe Haven",1,26028,Rare,TSB,121/121,Yes
"Safe Haven",1,26027,Rare,TSB,121/121,No
"Adarkar Valkyrie",1,24644,Rare,CSP,1/155,Yes
"Jotun Grunt",1,24805,Uncommon,CSP,8/155,No
"Gemstone Mine",1,26100,Rare,TSB,119/121,Yes
"Lavaclaw Reaches",1,35665,Rare,WWK,139/145,No
"Quicksand",1,35626,Common,WWK,140/145,Yes
"Halimar Depths",1,35521,Common,WWK,137/145,No
"Khalni Garden",1,35514,Common,WWK,138/145,Yes
"Khalni Garden",1,35513,Common,WWK,138/145,No
"Lavaclaw Reaches",1,35666,Rare,WWK,139/145,Yes
"Eye of Ugin",1,35539,Mythic Rare,WWK,136/145,No
"Halimar Depths",1,35522,Common,WWK,137/145,Yes
"Shorecrasher Mimic",1,30011,Common,EVE,159/180,Yes
"Shorecrasher Mimic",1,30010,Common,EVE,159/180,No
"Primalcrux",1,30093,Rare,EVE,73/180,Yes
"Primalcrux",1,30092,Rare,EVE,73/180,No
"Drain the Well",1,29965,Common,EVE,121/180,Yes
"Doomgape",1,29943,Rare,EVE,120/180,Yes
"Corrupted Zendikon",1,35587,Common,WWK,55/145,No
"Dead Reckoning",1,35720,Common,WWK,56/145,Yes
"Turn to Dust",1,20158,Common,MRD,137/306,Yes
"Jwari Shapeshifter",1,35650,Rare,WWK,32/145,Yes
"Jwari Shapeshifter",1,35649,Rare,WWK,32/145,No
"Totem-Guide Hartebeest",1,36746,Common,ROE,50/248,No
"Magma Phoenix",1,37259,Rare,M11,150/249,Yes
"Fling",1,37118,Common,M11,139/249,No
"Magma Phoenix",1,37258,Rare,M11,150/249,No
"Rotting Legion",1,37437,Common,M11,115/249,Yes
"Keep Watch",1,44604,Common,PC1,10/169,No
"Cruel Revival",1,44619,Common,PC1,23/169,Yes
"Territorial Baloth",1,34362,Common,ZEN,188/249,No
"Timbermaw Larva",1,34489,Common,ZEN,189/249,Yes
"Martyred Rusalka",1,23927,Uncommon,GPT,12/165,No
"Martyred Rusalka",1,23928,Uncommon,GPT,12/165,Yes
"Cytoshape",1,24172,Rare,DIS,108/180,Yes
"Cytoshape",1,24171,Rare,DIS,108/180,No
"Aethermage's Touch",1,24322,Rare,DIS,101/180,Yes
"Aethermage's Touch",1,24321,Rare,DIS,101/180,No
"Resize",1,24686,Uncommon,CSP,117/155,Yes
"Resize",1,24685,Uncommon,CSP,117/155,No
"Warden of the Eye",1,54053,Uncommon,KTK,212/269,Yes
"Mardu Charm",1,54128,Uncommon,KTK,186/269,No
"Restore the Peace",1,48413,Uncommon,DGM,97/156,Yes
"Restore the Peace",1,48412,Uncommon,DGM,97/156,No
"Aethermage's Touch",1,51501,Rare,C13,176/356,Yes
"Aethermage's Touch",1,51500,Rare,C13,176/356,No
"Circle of Flame",1,53360,Uncommon,M15,135/269,No
"Clear a Path",1,53439,Common,M15,136/269,Yes
"Guardian of the Gateless",1,47691,Uncommon,GTC,14/249,No
"Guildscorn Ward",1,47642,Common,GTC,15/249,Yes
"Meletis Charlatan",1,50505,Rare,THS,54/249,Yes
"Meletis Charlatan",1,50504,Rare,THS,54/249,No
"Starstorm",1,53171,Rare,VMA,189/325,No
"Sulfuric Vortex",1,53152,Rare,VMA,190/325,Yes
"Detonate",1,38718,Uncommon,ME4,111/260,No
"Devastation",1,38979,Rare,ME4,112/260,Yes
"Mountain",1,54229,Basic Land,KTK,263/269,Yes
"Decree of Annihilation",1,53932,Mythic Rare,V14,5/15,Yes
"Evolving Wilds",1,48066,Common,DDK,33/80,Yes
"Evolving Wilds",1,48065,Common,DDK,33/80,No
"Akroma's Vengeance",1,50056,Mythic Rare,V13,11/20,Yes
"Akroma's Vengeance",1,50055,Mythic Rare,V13,11/20,No
"Coral Barrier",1,53521,Common,M15,49/269,Yes
"Coral Barrier",1,53520,Common,M15,49/269,No
"Soulmender",1,49384,Common,M14,37/249,Yes
"Soulmender",1,49383,Common,M14,37/249,No
"Midnight Guard",1,53407,Common,M15,20/269,Yes
"Midnight Guard",1,53406,Common,M15,20/269,No
"Pay No Heed",1,49919,Common,DDL,19/81,No
"Righteousness",1,49870,Uncommon,DDL,20/81,Yes
"Baleful Force",1,51424,Rare,C13,70/356,No
"Curse of Shallow Graves",1,51413,Uncommon,C13,71/356,Yes
"Goblin Settler",1,52823,Uncommon,VMA,172/325,No
"Goblin Warchief",1,53142,Uncommon,VMA,173/325,Yes
"Mountain",1,53481,Basic Land,M15,263/269,Yes
"Mountain",1,53480,Basic Land,M15,263/269,No
"Opportunity",1,51292,Uncommon,C13,51/356,No
"Uyo, Silent Prophet",1,51460,Rare,C13,64/356,No
"Whitewater Naiads",1,52237,Uncommon,JOU,58/165,Yes
"War-Wing Siren",1,52027,Common,JOU,57/165,Yes
"Eyes in the Skies",1,46288,Common,RTR,10/274,Yes
"Pit Fight",1,47941,Common,GTC,223/249,No
"Yisan, the Wanderer Bard",1,53653,Rare,M15,209/269,Yes
"Yisan, the Wanderer Bard",1,53652,Rare,M15,209/269,No
"Penumbra Wurm",1,53075,Uncommon,VMA,224/325,No
"Provoke",1,52706,Common,VMA,225/325,Yes
"One Thousand Lashes",1,47513,Uncommon,GTC,183/249,No
"Kingpin's Pet",1,47858,Common,GTC,173/249,Yes
"Fall of the Hammer",1,51640,Common,BNG,93/165,Yes
"Forgestoker Dragon",1,51733,Rare,BNG,98/165,No
"Wing Splicer",1,39949,Uncommon,NPH,50/175,Yes
